S.No,Corrigendum Title,Corrigendum Type,View,Name,Address,EMD Amount in ₹,EMD through BG/ST or EMD Exemption Allowed,EMD Fee Type,EMD Percentage,EMD Payable To,EMD Payable At,Tender Fee in ₹,Fee Payable To,Fee Payable At,Tender Fee Exemption Allowed,Organisation Chain,Tender Reference Number,Tender ID,Withdrawal Allowed,Tender Type,Form of contract,Tender Category,No. of Covers,General Technical Evaluation Allowed,ItemWise Technical Evaluation Allowed,Payment Mode,Is Multi Currency Allowed For BOQ,Is Multi Currency Allowed For Fee,Allow Two Stage Bidding,Publish Date,Bid Opening Date,Document Download / Sale Start Date,Document Download / Sale End Date,Clarification Start Date,Clarification End Date,Bid Submission Start Date,Bid Submission End Date,Financial Bid Opening Date,Cover No,Cover,Document Type,Description,Title,Work Description,Pre Qualification Details,Independent External Monitor/Remarks,Tender Value in ₹,Product Category,Sub category,Contract Type,Bid Validity(Days),Period Of Work(Days),Location,Pincode,Pre Bid Meeting Place,Pre Bid Meeting Address,Pre Bid Meeting Date,Bid Opening Place,Should Allow NDA Tender,Allow Preferential Bidder,Tender Stage,S.No,Bid Number,Bidder Name,Submitted Date,Status,Remarks,Status Updated On,Organisation Chain :,Tender ID :,Tender Ref No :,Tender Title :,Type :,Summary :,Updated By :,Updated On :,Document :,Committee Chairperson/Co-ordinator Name :,Committee Chairperson/Co-ordinator Type :,Committee Members :,Updated By :.1,Updated On :.1,Financial Bid Opening Date:,Document :.1,Type :.1,Summary :.1,Updated By :.2,Updated On :.2,Document :.2,BOQ Comparative Chart :,Tender Stage
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,540,93542,mridul chetia,30-Sep-2020 05:30 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,541,92770,MRIDUL DUTTA,29-Sep-2020 05:38 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,542,91721,Mridul Kr Bora,28-Sep-2020 06:59 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,543,89972,MRIDUL SAIKIA,26-Sep-2020 09:42 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,544,92889,Mridupaban Borah,29-Sep-2020 06:25 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,545,93964,MRIDUPAWAN DEKA,30-Sep-2020 12:19 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,546,89300,MRIGEN BORAH,24-Sep-2020 10:36 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,547,89728,MRIGEN BORUAH,25-Sep-2020 03:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,548,94064,Mrighen Mohan,30-Sep-2020 12:56 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,549,91193,MRINAL ADHIKARY,28-Sep-2020 10:48 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,550,94123,Mrinal Jyoti das,30-Sep-2020 01:19 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,551,90843,Mrinal kr Bora,27-Sep-2020 02:58 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,552,91857,M/s Abhijit Nath,28-Sep-2020 08:31 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,553,93445,M/S Abhiruchi Enterprise,30-Sep-2020 01:00 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,554,93382,M/S ABHI TRADERS,30-Sep-2020 12:08 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,555,94232,M/S Afcons,30-Sep-2020 01:58 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,556,93452,M/S AGARWALLA AND SONS,30-Sep-2020 01:04 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,557,92698,M/S ALLIED CONSTRUCTION,29-Sep-2020 06:59 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,558,92114,M/s Ambey Associates,29-Sep-2020 11:13 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,559,89900,M/S Archangel Group,25-Sep-2020 09:38 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,560,93630,M/s Ashomi Associate,30-Sep-2020 09:18 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,561,92544,M/S ASSAM STEEL ENTERPRISE,29-Sep-2020 03:17 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,562,88626,M/S BARUAH TRADERS,29-Sep-2020 04:43 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,563,90477,M/S BG ENTERPRISE,29-Sep-2020 10:49 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,564,94288,M/S BHANU TRADE AND INDUSTRIES,30-Sep-2020 03:30 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,565,90376,M/S Bhargav Construction,26-Sep-2020 07:33 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,566,92211,M/S BHUBNESWAR DEKA,29-Sep-2020 12:11 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,567,91740,M/S BIRESWARI ENTERPRISE,28-Sep-2020 07:08 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,568,91320,M/s B R P Enterprise,28-Sep-2020 02:17 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,569,91654,M/s B.S. Enterprise (Prop. Bittu Sarkar),28-Sep-2020 06:13 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,570,92793,M/S DEBASHISH GAUTAM,30-Sep-2020 09:40 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,571,91276,M/S DEE ESS ENT.,28-Sep-2020 01:01 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,572,90289,M/s Dhananjoy Talukdar,26-Sep-2020 04:34 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,573,92486,M/S DHB MULTIPURPOSE ENGINEERING ENTERPRISE,29-Sep-2020 02:44 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,574,92404,M/S. D.K. ASSAM ASSOCIATES PVT. LTD.,29-Sep-2020 02:02 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,575,91742,M/s D.M. ENTERPRISE,28-Sep-2020 07:11 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,576,92256,M/S D.S. ENGINEERING ENTERPRISE,29-Sep-2020 12:31 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,577,92044,M/S DUTTA ENTERPRISE,29-Sep-2020 06:32 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,578,90735,M/S ELITE AGENCIES,29-Sep-2020 04:18 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,579,91345,MS Embee Associates,28-Sep-2020 06:12 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,580,94110,M/S Engineers Construction,30-Sep-2020 01:08 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,581,94326,M/S Engineers Guild,30-Sep-2020 02:47 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,582,89302,M/S FIRMCO(INDIA),24-Sep-2020 10:45 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,583,91196,M/S GLOBAL CONSTRUCTION GROUP,28-Sep-2020 10:49 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,584,90660,M/S Hab Enterprise,27-Sep-2020 12:00 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,585,88617,M/S HANKAR ENTERPRISE,29-Sep-2020 10:32 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,586,91127,M/s Hemanta Singha,27-Sep-2020 09:53 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,587,94441,M/S H R ENTERPRISE,30-Sep-2020 03:55 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,588,90045,M/S Hygienic World,26-Sep-2020 01:24 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,589,91272,M/S J AND P ENTERPRISE,28-Sep-2020 03:05 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,590,89179,M/S JAPI ENTERPRISE,29-Sep-2020 10:51 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,591,90520,M/S J.K. TRADERS,26-Sep-2020 09:23 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,592,91656,M/S KALYAN ENTERPRISE,28-Sep-2020 06:17 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,593,94378,M/S K.G. Electricals,30-Sep-2020 03:20 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,594,92452,M/S KIRAN HAZARIKA,29-Sep-2020 02:27 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,595,93564,M/S LAXMI ASSOCIATES,30-Sep-2020 06:41 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,596,94221,MS LILI ENTERPRISE,30-Sep-2020 01:53 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,597,93942,M/s Macrocosm Builders,30-Sep-2020 12:13 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,598,92581,M/S MANSAROVAR ENGINEERS,29-Sep-2020 04:08 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,599,92913,M/S MAYUR ASSOCIATES,29-Sep-2020 06:30 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,600,94364,M/S M.Bee Traders,30-Sep-2020 03:03 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,601,93355,M/S MD and Sons Traders,29-Sep-2020 11:45 PM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,602,89225,M/S MD FOYZAL HOQUE,23-Sep-2020 05:28 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,603,89170,M/S M.H. ENTERPRISE,23-Sep-2020 02:38 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,604,94297,MS MH ENTERPRISE PVT LTD,30-Sep-2020 02:32 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,605,92310,M/S MILON CHANDRA DAS,29-Sep-2020 01:12 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,606,93000,M/S MINTU SAIKIA,29-Sep-2020 07:27 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,607,92661,M/S MON ENTERPRISE,29-Sep-2020 04:37 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,608,91614,M/S NABAB ENTERPRISE,28-Sep-2020 05:53 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,609,91846,M/s Nawab Enterprise,28-Sep-2020 08:25 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,610,92543,M/S Nirman,29-Sep-2020 03:18 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,611,92360,M/S NIRMAN CONSTRUCTION,29-Sep-2020 01:45 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,612,93414,M/S N.K. ENTERPRISE,30-Sep-2020 10:33 AM,Rejected-Technical,Non Responsive,16-Oct-2020 07:04 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,613,93237,M/s Nur Enterprise,29-Sep-2020 10:11 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,614,90982,M/S ONE STAR ENGINEERING,27-Sep-2020 05:27 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,615,93188,M/S PAM ENTERPRISE,29-Sep-2020 09:30 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,616,91365,M/S P AND P ENTERPRISE,28-Sep-2020 02:37 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,617,89656,M/S P.M.TRADERS,25-Sep-2020 12:18 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,618,93779,M/S P.N. ENTERPRISE,30-Sep-2020 01:30 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,619,92037,M/S PULIN SONOWAL,29-Sep-2020 01:57 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,620,91616,M/S RADHESHYAM ENTERPRISE,28-Sep-2020 05:54 PM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,621,93426,M/S RAHUL TRADE AND AGENCY,30-Sep-2020 12:39 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AOC,622,93686,M/S Raidongia Welding Workshop,30-Sep-2020 10:27 AM,Accepted-AOC,Empanelled,26-Mar-2021 12:39 PM,,,,,,,,,,,,,,,,,,,,,,,AOC
