gp_code,village_code,object_id,revenue_ci,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
257823,298089,130.0,Kaliabor,100.0,20,3,2,0,6
257823,298136,130.0,Kaliabor,50.0,22,3,2,0,12
257823,297967,130.0,Kaliabor,10.0,3,3,2,0,2
257816,295991,178.0,Diphu,70.0,15,2,2,0,0
257814,297704,130.0,Kaliabor,20.0,50,3,2,0,3
257816,295907,178.0,Diphu,15.0,130,2,2,0,0
107407,303956,225.0,Barbhag,22.43,132,3,3,26,12
261154,301910,206.0,Sidli (Pt),0.0,76,2,4,0,1
253455,301840,205.0,Bengtal,0.0,35,2,2,0,5
261153,301833,205.0,Bengtal,53.0,57,1,2,0,30
253455,301836,205.0,Bengtal,0.0,57,2,2,0,24
261153,301829,205.0,Bengtal,0.0,38,3,2,0,1
257818,296708,178.0,Diphu,10.0,24,3,2,0,2
253455,301835,205.0,Bengtal,68.06,80,2,2,0,46
261153,301828,205.0,Bengtal,0.0,33,1,2,0,1
261153,301834,205.0,Bengtal,55.3,54,2,2,0,34
253455,301848,205.0,Bengtal,35.54,124,1,2,0,102
253455,301837,205.0,Bengtal,167.0,114,2,3,0,74
253455,301849,205.0,Bengtal,0.0,97,2,2,0,50
253455,301852,205.0,Bengtal,0.0,108,2,2,0,25
253455,301853,205.0,Bengtal,7.22,91,2,2,0,30
106740,303614,239.0,Sipajhar,1.47,651,4,2,0,500
106740,303584,221.0,Chandrapur,1.0,250,4,2,0,60
106740,303434,221.0,Chandrapur,0.4,211,4,2,0,46
106740,303581,221.0,Chandrapur,0.47,252,5,2,0,40
106740,303433,221.0,Chandrapur,1.0,49,4,2,0,30
105723,301337,199.0,Boitamari,97.6,85,3,2,0,40
105723,301327,199.0,Boitamari,293.64,627,3,2,0,250
106055,905307,150.0,Dhemaji,2.0,80,3,2,20,0
106055,905311,150.0,Dhemaji,2.0,160,3,2,0,1
106055,288617,150.0,Dhemaji,1.0,23,3,2,0,0
106055,288608,150.0,Dhemaji,1.0,60,3,2,0,6
106055,288616,150.0,Dhemaji,1.0,42,3,2,0,0
106118,281514,112.0,Dhubri (Pt),162.0,48,5,2,0,30
106326,292152,163.0,Tingkhong,45.0,155,3,2,0,0
106799,302490,210.0,Kamalpur,150.0,636,4,2,0,0
106799,302491,210.0,Kamalpur,150.0,438,4,2,0,10
106758,302806,212.0,Chhaygaon,0.0,25,3,2,0,0
106748,303255,272.0,Palasbari,62.4,721,4,2,0,7
257823,298132,130.0,Kaliabor,30.0,39,3,2,35,5
257823,298166,130.0,Kaliabor,8.0,35,5,2,0,2
257814,297515,130.0,Kaliabor,50.0,36,3,2,0,9
257814,297532,130.0,Kaliabor,60.0,24,3,2,0,9
257823,298134,130.0,Kaliabor,20.0,42,3,2,0,14
257814,297502,130.0,Kaliabor,100.0,35,5,4,0,7
257822,297910,179.0,Silonijan,3.0,22,3,2,0,12
257823,298172,130.0,Kaliabor,85.0,114,3,2,10,50
257814,297524,130.0,Kaliabor,50.0,20,3,4,0,5
107032,283860,128.0,Marigaon,212.51,104,2,2,0,10
107032,283865,128.0,Marigaon,130.11,43,2,2,0,10
107032,283861,128.0,Marigaon,70.55,287,2,2,0,130
107032,283862,128.0,Marigaon,225.0,101,2,2,0,59
107032,283844,128.0,Marigaon,113.31,296,2,2,0,1
107032,283856,128.0,Marigaon,100.0,154,2,2,0,85
107032,283841,128.0,Marigaon,80.0,102,2,2,0,31
107032,283859,128.0,Marigaon,112.48,220,2,2,0,200
257814,297237,130.0,Kaliabor,40.0,30,3,4,0,4
257823,297982,130.0,Kaliabor,300.0,78,3,2,0,5
107032,283843,128.0,Marigaon,130.11,43,2,2,0,34
107032,283857,128.0,Marigaon,81.0,62,1,2,0,10
107032,284050,128.0,Marigaon,145.21,24,2,2,0,11
107406,303900,226.0,Nalbari,22.0,150,4,2,45,0
253455,301838,205.0,Bengtal,0.0,77,2,2,0,56
105720,301417,199.0,Boitamari,14.0,480,3,4,0,0
106804,302457,210.0,Kamalpur,10.0,310,3,2,0,1
257814,297530,130.0,Kaliabor,50.0,74,3,2,0,4
107644,286385,140.0,Na-Duar,65.0,225,3,2,25,10
107583,286686,249.0,Biswanath,20.0,200,3,3,0,6
257823,298122,130.0,Kaliabor,50.0,52,3,2,0,20
105720,301446,199.0,Boitamari,23.0,468,3,2,0,0
105721,301342,199.0,Boitamari,50.3,503,2,2,0,30
106055,905306,150.0,Dhemaji,0.0,2,3,2,0,0
106047,908417,153.0,Gogamukh,908.0,108,2,4,0,1
106055,288626,150.0,Dhemaji,5.0,45,3,2,0,14
106055,288623,150.0,Dhemaji,2.0,145,3,2,0,23
106055,288624,150.0,Dhemaji,9.0,121,3,2,0,35
106056,288694,150.0,Dhemaji,0.2,97,3,2,0,1
106042,908009,153.0,Gogamukh,52.0,124,3,2,1,3
106042,289695,153.0,Gogamukh,25.0,209,3,2,2,6
106056,905179,150.0,Dhemaji,0.4,38,2,2,0,1
106056,288693,150.0,Dhemaji,60.1,235,2,2,0,1
106042,907999,153.0,Gogamukh,6.0,30,3,2,1,4
106042,289767,153.0,Gogamukh,29.0,63,3,2,2,2
106050,908318,153.0,Gogamukh,4.0,20,3,2,1,2
106056,288824,150.0,Dhemaji,0.4,55,2,2,0,1
106056,288823,150.0,Dhemaji,30.31,395,3,2,0,50
106450,294932,177.0,Sarupathar,14.32,520,3,2,0,26
106555,301124,197.0,Katlichara,2.0,260,4,4,0,70
106559,301084,196.0,Lala,350.0,1095,3,2,27,1030
106748,303261,272.0,Palasbari,74.1,632,4,2,0,10
106759,302710,212.0,Chhaygaon,0.0,434,3,2,0,0
106748,303276,272.0,Palasbari,16.8,101,4,2,0,0
106804,302459,210.0,Kamalpur,3.0,302,3,2,80,0
106755,302720,212.0,Chhaygaon,271.58,414,4,4,0,0
106801,302508,208.0,"Rangia
(Pt)",1.0,241,1,2,0,0
106758,302729,212.0,Chhaygaon,0.0,229,3,2,0,0
106710,303023,216.0,Boko,88.0,765,3,2,0,6
106834,303294,273.0,Azara,34.0,155,3,2,12,14
257814,911375,130.0,Kaliabor,50.0,45,3,2,0,5
257814,297540,130.0,Kaliabor,400.0,60,3,2,0,8
257823,298145,275.0,Phuloni,100.0,11,3,2,0,8
257823,298091,275.0,Phuloni,35.0,15,3,2,0,2
257811,297172,254.0,Lanka,12.0,37,1,4,0,5
257814,297542,130.0,Kaliabor,30.0,50,3,2,0,3
257823,298105,130.0,Kaliabor,150.0,40,3,2,0,38
257814,297286,130.0,Kaliabor,300.0,38,3,2,0,5
107644,286375,140.0,Na-Duar,0.0,50,3,2,0,8
107644,286386,140.0,Na-Duar,100.0,333,3,2,80,50
107644,286504,140.0,Na-Duar,2.47,20,3,2,0,10
107638,286436,140.0,Na-Duar,40.0,562,4,2,18,180
107583,286684,249.0,Biswanath,0.0,200,4,2,0,10
107583,286683,249.0,Biswanath,2.47,177,2,2,25,30
107582,286663,249.0,Biswanath,2.47,810,5,2,0,30
107582,286648,249.0,Biswanath,35.0,333,3,2,122,70
107582,286649,249.0,Biswanath,69.2,538,3,4,5,2
107582,286684,249.0,Biswanath,140.0,598,3,2,0,2
257814,297619,130.0,Kaliabor,60.0,26,4,4,0,8
107582,286683,249.0,Biswanath,0.0,368,4,2,0,20
107582,286659,249.0,Biswanath,35.32,200,3,2,19,10
107582,286647,249.0,Biswanath,77.15,1110,4,2,138,20
107581,286663,249.0,Biswanath,40.0,30,3,2,0,25
106683,293535,146.0,Dhakuakhana (Pt-I),30.0,75,3,4,0,45
105734,301786,198.0,"Bongaigaon
(Pt)",317.0,418,4,2,0,0
105734,301790,201.0,Sidli (Pt-II),50.0,135,3,2,0,10
105734,301789,201.0,Sidli (Pt-II),86.0,86,4,2,0,0
106042,289797,153.0,Gogamukh,12.0,61,3,2,1,1
106034,289149,151.0,Sissibargaon,1.0,345,2,2,0,1
106034,289229,151.0,Sissibargaon,0.0,1,5,4,0,1
106034,289151,151.0,Sissibargaon,65.0,349,2,2,0,1
106056,288692,150.0,Dhemaji,0.1,157,1,2,0,1
106034,289190,151.0,Sissibargaon,40.0,113,2,2,0,1
106042,289798,153.0,Gogamukh,20.0,97,3,2,1,1
106034,289230,151.0,Sissibargaon,45.45,96,3,2,0,1
106056,288695,151.0,Sissibargaon,0.2,73,2,2,0,1
106034,289150,151.0,Sissibargaon,6.0,65,3,2,0,1
106042,289756,153.0,Gogamukh,100.0,389,3,2,1,1
106034,289159,151.0,Sissibargaon,80.0,240,2,2,0,1
106034,905374,151.0,Sissibargaon,0.0,1,5,4,0,1
106025,289074,151.0,Sissibargaon,2.47,155,1,2,0,36
106056,288819,151.0,Sissibargaon,0.3,95,3,2,0,1
106056,288812,151.0,Sissibargaon,0.3,146,2,2,0,1
106056,288818,150.0,Dhemaji,0.5,170,2,2,0,1
106021,289093,151.0,Sissibargaon,72.0,87,3,2,0,2
106056,905182,151.0,Sissibargaon,1.0,111,2,2,0,20
106021,288924,151.0,Sissibargaon,2.8,515,3,2,0,2
106021,288922,151.0,Sissibargaon,2.0,69,2,2,0,1
106021,289092,151.0,Sissibargaon,9.0,120,3,2,0,1
106021,289091,151.0,Sissibargaon,195.0,92,3,2,0,1
106021,288942,151.0,Sissibargaon,89.0,140,3,2,0,2
106021,905365,151.0,Sissibargaon,402.0,180,3,2,0,1
106435,294457,175.0,Golaghat,114.29554,816,3,2,0,5
106435,294458,175.0,Golaghat,91.2834,170,3,2,0,2
106559,301112,196.0,Lala,518.0,1390,2,2,45,950
106568,301104,196.0,Lala,40.0,150,3,2,0,20
106568,301103,196.0,Lala,26.0,206,2,2,0,40
106754,302723,212.0,Chhaygaon,0.0,653,3,4,0,0
106710,303025,216.0,Boko,145.0,432,3,2,0,4
106754,302724,212.0,Chhaygaon,0.0,37,4,2,0,0
106753,302713,212.0,Chhaygaon,0.0,362,3,4,0,0
106745,303260,272.0,Palasbari,362.0,1020,4,2,0,12
106717,303087,216.0,Boko,370.0,50,2,1,0,5
106804,302456,210.0,Kamalpur,5.0,430,3,2,0,1
106717,303086,216.0,Boko,80.0,162,1,4,0,2
106717,303095,216.0,Boko,60.54,200,3,2,0,160
257823,298097,275.0,Phuloni,20.0,19,3,2,0,6
257811,297586,254.0,Lanka,7.0,30,1,4,0,10
257814,297616,130.0,Kaliabor,0.0,18,5,2,0,2
257814,297239,130.0,Kaliabor,50.0,36,3,2,0,15
257814,297497,130.0,Kaliabor,30.0,135,3,2,0,20
107645,286400,140.0,Na-Duar,25.0,895,3,3,172,0
107645,286387,140.0,Na-Duar,65.0,609,3,3,235,4
107645,286398,140.0,Na-Duar,37.0,645,3,2,165,6
107645,286396,150.0,Dhemaji,75.0,235,3,2,35,21
107645,286397,150.0,Dhemaji,25.0,390,3,3,185,6
257814,297744,130.0,Kaliabor,0.0,25,3,2,0,2
257814,296682,130.0,Kaliabor,0.0,4,3,4,0,2
107644,286371,140.0,Na-Duar,152.0,540,3,2,0,80
107644,286372,140.0,Na-Duar,2.47,90,3,2,0,50
107644,286373,140.0,Na-Duar,65.0,145,3,2,0,10
107644,286388,140.0,Na-Duar,15.0,324,3,2,35,85
107644,286389,140.0,Na-Duar,45.0,320,3,2,0,100
107644,286472,140.0,Na-Duar,65.0,390,3,2,80,45
107644,286370,140.0,Na-Duar,2.47,310,3,2,200,60
107644,286374,140.0,Na-Duar,70.0,165,3,2,0,8
107581,286638,249.0,Biswanath,40.0,451,3,2,0,0
105734,301788,201.0,Sidli (Pt-II),126.0,157,3,2,0,0
105734,301787,201.0,Sidli (Pt-II),120.0,240,3,2,0,35
105734,301785,201.0,Sidli (Pt-II),100.0,526,2,2,0,19
105735,301798,201.0,Sidli (Pt-II),30.0,155,1,2,0,2
105737,301264,198.0,"Bongaigaon
(Pt)",60.0,204,4,2,0,30
105736,301792,201.0,Sidli (Pt-II),150.0,140,5,2,0,10
106468,294245,172.0,Bokakhat,2.47,2619,3,2,0,50
106564,301114,196.0,Lala,22.0,636,3,2,0,20
106564,301108,195.0,Hailakandi,29.0,246,3,2,0,20
106564,301107,196.0,Lala,37.0,230,3,2,0,20
106564,301115,196.0,Lala,25.0,347,3,2,0,20
106525,300911,194.0,Algapur,0.0,1090,4,2,0,17
106800,302517,210.0,Kamalpur,200.0,426,4,4,0,94
106800,302524,210.0,Kamalpur,300.0,500,4,4,0,102
106753,302810,212.0,Chhaygaon,0.0,44,4,4,0,0
106800,302516,210.0,Kamalpur,100.0,400,4,4,0,134
106753,302712,212.0,Chhaygaon,0.0,237,4,4,0,0
106021,288920,151.0,Sissibargaon,1.0,120,3,2,0,1
106021,288923,151.0,Sissibargaon,6.0,78,3,2,0,1
106021,288941,151.0,Sissibargaon,100.0,94,3,2,0,1
106021,905371,151.0,Sissibargaon,3.0,15,3,2,0,11
106021,288945,151.0,Sissibargaon,192.0,281,3,2,0,45
106021,288950,151.0,Sissibargaon,6.4,140,3,2,0,102
106021,288926,151.0,Sissibargaon,2.0,5,5,2,0,1
106021,288913,151.0,Sissibargaon,6.0,170,1,2,0,25
106021,905369,151.0,Sissibargaon,4.0,68,2,2,0,21
106021,289090,151.0,Sissibargaon,102.0,240,2,2,0,168
106021,288919,151.0,Sissibargaon,2.0,6,5,2,0,1
106021,288914,151.0,Sissibargaon,50.0,65,3,2,0,1
106021,288943,151.0,Sissibargaon,0.0,75,3,2,0,1
106021,905366,151.0,Sissibargaon,102.0,68,3,2,0,14
106525,300916,194.0,Algapur,110.0,675,4,2,0,210
106525,300918,194.0,Algapur,0.0,114,4,2,0,18
106525,300978,194.0,Algapur,2.0,1,5,2,0,1
106525,300912,194.0,Algapur,75.0,1241,4,2,0,105
106525,300909,194.0,Algapur,10.0,494,4,2,0,42
106718,303148,216.0,Boko,20.0,48,2,4,0,21
106756,302838,212.0,Chhaygaon,0.0,75,2,2,0,0
106021,288994,151.0,Sissibargaon,5.0,4,2,2,0,1
106021,288921,151.0,Sissibargaon,38.46,60,3,2,0,1
106525,300910,194.0,Algapur,0.0,571,4,2,0,17
106525,300917,194.0,Algapur,80.0,335,4,2,0,50
106756,302822,212.0,Chhaygaon,0.0,84,3,4,0,0
106752,303237,273.0,Azara,10.0,193,4,2,0,2
106756,302829,212.0,Chhaygaon,0.0,90,3,2,0,0
106756,302823,212.0,Chhaygaon,0.0,125,4,2,0,0
106756,302821,212.0,Chhaygaon,0.0,152,4,2,0,0
106756,302827,212.0,Chhaygaon,2.47,95,4,2,0,0
106756,302856,212.0,Chhaygaon,0.0,45,3,2,0,5
106756,302813,212.0,Chhaygaon,0.0,47,4,2,0,0
106756,302735,212.0,Chhaygaon,2.0,203,4,2,0,0
106756,302826,212.0,Chhaygaon,0.0,100,3,2,0,0
106756,302747,212.0,Chhaygaon,0.0,139,4,2,0,4
106021,288916,151.0,Sissibargaon,2.0,4,5,2,0,1
106021,288917,151.0,Sissibargaon,55.2,95,3,2,0,17
106022,906461,151.0,Sissibargaon,0.0,130,2,4,0,5
106021,905370,151.0,Sissibargaon,10.0,82,3,2,0,1
106021,905364,151.0,Sissibargaon,6.0,320,3,2,0,1
106756,302820,212.0,Chhaygaon,0.0,99,4,2,0,0
106021,905368,151.0,Sissibargaon,60.0,115,2,2,0,60
106021,905372,151.0,Sissibargaon,14.0,110,2,2,0,2
106022,289199,151.0,Sissibargaon,0.0,51,2,4,0,1
106022,906464,151.0,Sissibargaon,0.0,152,3,4,0,51
106022,906466,151.0,Sissibargaon,30.0,26,2,4,0,14
106022,906463,151.0,Sissibargaon,5.0,35,2,4,0,1
106441,294372,174.0,Dergaon,2.0,212,3,4,0,120
105735,301801,201.0,Sidli (Pt-II),27.0,145,3,2,0,37
105736,301796,198.0,"Bongaigaon
(Pt)",91.0,533,3,2,0,72
105738,301255,198.0,"Bongaigaon
(Pt)",0.0,899,4,2,0,174
105738,301247,198.0,"Bongaigaon
(Pt)",0.0,225,3,4,0,48
106022,906468,151.0,Sissibargaon,0.0,45,2,4,0,20
106022,289036,151.0,Sissibargaon,0.0,115,4,4,0,5
106022,906453,151.0,Sissibargaon,0.0,80,2,4,0,1
106022,289035,151.0,Sissibargaon,0.0,106,2,4,0,1
106022,906459,151.0,Sissibargaon,0.0,76,2,4,0,71
106022,906449,151.0,Sissibargaon,0.0,1,1,4,0,1
106022,906455,151.0,Sissibargaon,0.0,45,3,3,0,1
106441,294356,174.0,Dergaon,2.0,109,3,4,0,60
106441,294360,174.0,Dergaon,5.0,190,3,4,0,29
106441,294390,174.0,Dergaon,5.0,210,3,4,0,80
106441,294357,174.0,Dergaon,2.0,190,3,4,0,79
106441,294359,174.0,Dergaon,21.0,180,3,4,0,45
106441,294362,174.0,Dergaon,2.0,119,3,4,0,3
105770,301549,200.0,Srijangram,150.5,654,3,2,0,250
105769,301579,200.0,Srijangram,80.0,222,3,4,0,15
105772,301547,200.0,Srijangram,139.5,441,3,2,0,125
105763,301481,200.0,Srijangram,1119.2,160,3,3,0,7
107581,286640,249.0,Biswanath,50.0,129,3,2,0,0
107581,286641,249.0,Biswanath,30.0,169,2,2,0,0
107581,286659,249.0,Biswanath,30.0,97,3,2,0,3
107581,286643,249.0,Biswanath,20.0,142,3,2,0,0
107578,286650,249.0,Biswanath,29.0,173,4,2,0,5
107578,286644,249.0,Biswanath,30.0,156,4,2,0,2
107578,286656,249.0,Biswanath,9.6,9,4,2,0,1
107578,286654,249.0,Biswanath,10.0,13,4,2,0,1
105769,301564,200.0,Srijangram,750.0,197,3,4,150,25
105769,301563,200.0,Srijangram,57.0,555,3,2,0,59
105763,301483,200.0,Srijangram,111.9,142,3,3,0,2
105765,301556,200.0,Srijangram,40.0,760,3,2,0,29
105771,301501,200.0,Srijangram,120.0,388,4,3,0,10
107578,286655,249.0,Biswanath,9.6,12,4,4,0,1
107578,286646,249.0,Biswanath,30.0,153,4,2,50,2
107578,286643,249.0,Biswanath,29.0,254,4,2,0,1
107577,286687,249.0,Biswanath,45.0,1,5,4,0,1
107577,286797,249.0,Biswanath,0.0,1,5,4,0,1
107611,286979,250.0,Helem,241.92,210,3,2,0,30
107577,287257,249.0,Biswanath,200.0,104,5,4,0,1
107577,286653,249.0,Biswanath,80.0,250,4,4,60,30
107577,287256,249.0,Biswanath,185.0,110,4,4,0,22
107577,286652,249.0,Biswanath,100.0,90,4,4,20,65
107577,286686,249.0,Biswanath,60.0,240,4,4,80,80
107577,286694,249.0,Biswanath,160.0,890,3,4,260,100
107577,286651,249.0,Biswanath,52.0,165,4,4,0,2
105770,301552,200.0,Srijangram,118.0,183,3,2,0,30
105773,301527,200.0,Srijangram,95.0,148,2,2,15,40
105761,301517,200.0,Srijangram,115.4,489,3,2,0,95
105761,301522,200.0,Srijangram,253.25,365,3,2,0,19
106022,288951,151.0,Sissibargaon,30.0,31,2,4,0,1
106022,288947,151.0,Sissibargaon,0.0,56,2,4,0,41
106022,906456,151.0,Sissibargaon,0.0,9,2,4,0,1
106022,288973,151.0,Sissibargaon,0.0,56,2,4,0,40
106022,289139,151.0,Sissibargaon,36.0,117,3,4,0,1
106022,289027,151.0,Sissibargaon,0.0,7,2,4,0,2
106863,300906,193.0,"Ramkrishna
Nagar",2.0,135,3,2,0,20
106022,289013,151.0,Sissibargaon,0.0,108,2,4,0,93
106022,906462,151.0,Sissibargaon,0.0,6,2,4,0,3
106022,288971,151.0,Sissibargaon,20.0,173,2,4,0,3
106022,906457,151.0,Sissibargaon,0.0,16,2,4,0,5
106022,906465,151.0,Sissibargaon,38.0,65,2,4,0,2
106756,302812,212.0,Chhaygaon,0.0,76,4,2,0,0
106697,302529,210.0,Kamalpur,30.0,400,4,4,0,5
106756,302843,212.0,Chhaygaon,0.0,13,4,4,0,0
106697,302515,210.0,Kamalpur,100.0,450,4,4,450,12
106863,300904,193.0,"Ramkrishna
Nagar",2.0,100,3,2,0,10
107289,284570,133.0,Dhing,278.0,847,2,2,0,165
107289,284568,133.0,Dhing,70.0,1360,2,2,0,141
107289,284569,133.0,Dhing,260.0,726,2,2,0,172
107578,286642,249.0,Biswanath,30.0,340,4,2,0,1
105779,301654,200.0,Srijangram,90.0,242,1,2,0,150
105779,301650,200.0,Srijangram,10.0,189,1,2,0,175
106697,302522,210.0,Kamalpur,100.0,300,2,4,0,5
257816,296249,178.0,Diphu,3.2,42,2,2,0,0
257816,296199,178.0,Diphu,10.0,37,4,2,0,0
257816,911429,178.0,Diphu,5.0,17,3,2,0,0
257816,911424,178.0,Diphu,2.0,5,4,2,0,0
257816,296561,178.0,Diphu,20.0,33,2,2,0,0
257816,295896,178.0,Diphu,0.0,20,5,2,0,1
257816,296433,178.0,Diphu,5.0,16,2,2,0,0
257816,296570,178.0,Diphu,5.0,17,2,2,0,0
106863,300902,193.0,"Ramkrishna
Nagar",3.0,60,3,2,0,2
106869,300878,193.0,"Ramkrishna
Nagar",2.0,30,5,4,0,30
106869,300879,193.0,"Ramkrishna
Nagar",1.0,165,5,4,0,12
106022,289132,151.0,Sissibargaon,20.0,41,2,4,0,9
106022,288970,151.0,Sissibargaon,0.0,86,2,4,0,2
106022,288991,151.0,Sissibargaon,0.0,31,1,4,0,2
106022,905171,151.0,Sissibargaon,0.0,43,2,4,0,3
106022,288990,151.0,Sissibargaon,0.0,27,2,4,0,5
106022,288989,151.0,Sissibargaon,0.0,21,4,4,0,1
106022,289133,151.0,Sissibargaon,0.0,10,1,4,0,3
257816,296129,178.0,Diphu,10.0,209,3,2,0,0
257816,295886,178.0,Diphu,0.0,168,5,2,0,1
257816,296580,178.0,Diphu,12.0,52,3,2,0,12
257816,296465,178.0,Diphu,0.0,60,4,2,0,1
257823,297931,172.0,Bokakhat,5.0,7,3,2,7,1
257816,296162,178.0,Diphu,10.0,10,3,2,0,2
257816,296594,178.0,Diphu,5.0,6,3,2,0,1
257816,295915,178.0,Diphu,52.0,150,3,2,0,6
257816,296564,178.0,Diphu,13.0,45,3,2,0,2
257816,295893,178.0,Diphu,50.0,63,3,2,0,1
257816,295894,178.0,Diphu,48.0,58,1,2,0,6
257816,296206,178.0,Diphu,4.0,3,3,2,0,0
257816,295892,178.0,Diphu,56.0,26,3,2,0,1
257816,295895,178.0,Diphu,42.0,131,3,2,0,0
257816,911697,178.0,Diphu,3.0,5,4,2,0,2
257816,911423,178.0,Diphu,10.0,76,2,2,0,0
257816,296648,178.0,Diphu,0.0,20,2,2,0,3
257816,296593,178.0,Diphu,12.0,43,3,2,0,0
105784,301626,200.0,Srijangram,169.0,475,2,2,0,405
105782,301616,200.0,Srijangram,100.0,433,3,2,0,15
105781,301639,199.0,Boitamari,65.0,142,1,2,0,95
105781,301668,199.0,Boitamari,30.0,75,1,2,0,14
105781,301662,200.0,Srijangram,30.0,185,1,2,0,42
105738,301248,198.0,"Bongaigaon
(Pt)",81.31,384,3,2,0,15
106022,288992,151.0,Sissibargaon,0.0,46,2,4,0,1
106022,288985,151.0,Sissibargaon,45.0,251,2,4,0,160
106022,288975,151.0,Sissibargaon,5.0,102,2,4,0,1
106022,288993,151.0,Sissibargaon,0.0,31,1,4,0,1
257816,296085,178.0,Diphu,12.0,32,3,2,0,0
257816,296576,178.0,Diphu,10.0,30,4,2,0,3
257816,296622,178.0,Diphu,0.0,42,1,2,0,0
257816,295922,178.0,Diphu,20.0,40,3,2,0,2
257816,911440,178.0,Diphu,50.0,37,3,2,0,1
257816,296658,178.0,Diphu,6.0,19,3,2,0,2
257816,295995,178.0,Diphu,5.0,20,3,2,0,1
257816,296581,178.0,Diphu,12.0,155,4,2,0,2
257816,295921,178.0,Diphu,10.0,65,4,2,0,0
257816,295926,178.0,Diphu,40.0,53,3,2,0,12
257816,295880,178.0,Diphu,25.0,70,3,2,0,1
257816,295982,178.0,Diphu,32.0,98,3,2,0,2
257816,911431,178.0,Diphu,12.0,57,4,2,0,2
257816,296205,178.0,Diphu,40.0,176,4,2,0,0
257816,296583,178.0,Diphu,20.0,32,3,3,0,3
257816,296411,178.0,Diphu,6.0,25,3,2,0,0
257816,296659,178.0,Diphu,7.0,16,4,2,0,1
106874,300616,192.0,Patharkandi,30.0,350,2,2,80,340
105739,301779,201.0,Sidli (Pt-II),80.0,429,4,2,0,55
105739,301781,201.0,Sidli (Pt-II),49.0,130,2,2,0,40
105739,301778,201.0,Sidli (Pt-II),50.0,234,2,2,0,24
105740,301281,198.0,"Bongaigaon
(Pt)",28.0,224,3,2,0,25
105740,301293,198.0,"Bongaigaon
(Pt)",20.0,147,3,2,0,41
105740,301299,198.0,"Bongaigaon
(Pt)",25.0,174,3,4,0,10
106022,288955,151.0,Sissibargaon,0.0,26,2,4,0,12
106022,289130,151.0,Sissibargaon,0.0,79,2,4,0,2
106022,289012,151.0,Sissibargaon,0.0,25,3,4,0,2
106870,300802,193.0,"Ramkrishna
Nagar",70.0,300,3,2,0,55
106409,282577,119.0,Rangjuli,193.0,509,4,2,0,120
105746,301285,198.0,"Bongaigaon
(Pt)",125.0,435,2,2,0,60
105746,301284,198.0,"Bongaigaon
(Pt)",51.0,650,3,2,0,127
105747,301774,201.0,Sidli (Pt-II),90.0,706,4,2,0,25
105747,301776,201.0,Sidli (Pt-II),45.0,700,3,2,0,138
106870,300797,193.0,"Ramkrishna
Nagar",0.0,900,3,4,2,5
106870,300795,193.0,"Ramkrishna
Nagar",10.0,170,3,2,25,20
106870,300796,193.0,"Ramkrishna
Nagar",50.0,280,3,2,2,30
106871,300847,193.0,"Ramkrishna
Nagar",26.0,130,4,3,0,54
106871,300846,193.0,"Ramkrishna
Nagar",1.0,380,5,2,0,5
106871,300843,193.0,"Ramkrishna
Nagar",1.0,40,1,4,0,40
106884,300516,192.0,Patharkandi,15.0,233,2,2,0,20
106875,300573,192.0,Patharkandi,0.0,55,2,2,0,17
106875,300579,192.0,Patharkandi,10.0,168,3,2,0,20
106875,300572,192.0,Patharkandi,0.0,236,2,2,0,27
106875,300568,192.0,Patharkandi,0.0,449,2,2,0,38
106876,300511,192.0,Patharkandi,0.0,976,3,2,0,333
106876,300503,192.0,Patharkandi,0.0,1134,2,2,0,188
106876,300506,192.0,Patharkandi,0.0,536,2,2,0,69
105775,301659,200.0,Srijangram,200.0,354,1,2,0,5
105731,301427,199.0,Boitamari,60.0,76,3,2,0,0
105775,301680,200.0,Srijangram,0.0,122,1,2,0,10
105724,301321,199.0,Boitamari,5.0,305,3,2,0,120
105724,301320,199.0,Boitamari,6.0,509,3,2,0,88
105781,301671,199.0,Boitamari,75.0,126,1,2,0,0
106924,300269,191.0,Nilambazar,89.2,1080,3,2,5,122
106057,288660,150.0,Dhemaji,0.0,1,1,2,0,1
106057,288659,150.0,Dhemaji,15.0,66,2,2,25,1
106708,303051,219.0,Guwahati,44.21,354,3,2,0,92
106708,303058,216.0,Boko,94.22,185,3,2,0,1
106702,302333,218.0,Jalah (Pt),2.0,125,4,2,12,25
106702,302331,218.0,Jalah (Pt),0.0,43,3,2,0,7
106702,302332,218.0,Jalah (Pt),2.0,320,4,2,0,40
106710,303024,216.0,Boko,51.0,345,4,2,0,7
253414,304240,233.0,Jalah (Pt),50.0,230,3,2,0,5
253414,304301,233.0,Jalah (Pt),2.5,435,3,2,0,55
257806,295724,255.0,Donka,4.0,58,5,2,0,20
257806,295663,255.0,Donka,10.0,122,5,2,0,25
105724,301452,199.0,Boitamari,1.0,150,3,2,0,7
105724,301432,199.0,Boitamari,18.0,111,3,2,0,10
105724,301431,199.0,Boitamari,15.0,245,1,2,0,45
105724,301323,199.0,Boitamari,3.0,62,3,2,0,6
105724,301451,199.0,Boitamari,3.0,254,3,2,0,12
106057,288605,150.0,Dhemaji,0.0,1,2,2,0,1
106057,907675,150.0,Dhemaji,10.0,34,2,2,0,10
