iph_loss_id,disaster_id,department_id,division_id,circle_id,incidentdate,division_name,CId,circle,district_best,subdistrict_best,tehsil_best,tehsil_best_object_id,tehsil_alt
8820,19253,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
8824,19142,1041,22,3,28-07-2022,Shahpur,3,Dharmshala,Kangra,Shahpur,SHAHPUR,02-024-02130,
8866,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8868,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8870,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8872,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8874,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8875,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8876,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8877,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8878,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8889,19158,36,27,2,28-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8890,19453,36,33,1,08-08-2022,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
8895,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
8896,17825,36,25,2,10-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8897,19456,36,1028,1,28-06-2022,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
8898,19455,36,1028,1,06-08-2022,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
8899,17825,36,25,2,10-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8911,18098,36,25,2,23-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
8912,19213,36,3,11,31-07-2022,Sunni  Division,11,Shimla-9,,,,,
8913,19382,36,60,11,05-08-2022,Shimla No. 1,11,Shimla-9,Shimla,Rampur,RAMPUR,02-033-00043,
8926,19471,36,34,1,09-08-2022,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
8927,19468,43,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
8930,19468,43,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
8931,19468,43,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
8932,19468,43,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
8939,19468,36,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
8942,19469,36,2,11,11-08-2022,Nerwa Division,11,Shimla-9,,,,,
8953,19468,36,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
8954,19468,36,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
8956,19481,36,1028,1,11-08-2022,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
8967,19469,36,4,11,11-08-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
9012,19492,36,33,1,09-08-2022,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
9013,19481,36,34,1,11-08-2022,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
9015,19481,36,31,1,11-08-2022,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
9023,19470,36,2,11,11-08-2022,Nerwa Division,11,Shimla-9,,,,,
9027,19468,36,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9029,19468,36,26,2,07-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9030,19468,36,30,2,07-08-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9031,19468,36,30,2,07-08-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9052,19536,36,32,1,12-08-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
9055,19512,36,25,2,11-08-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9057,19512,36,25,2,11-08-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9075,18082,36,59,11,24-07-2022,City (E),11,Shimla-9,,,,,
9079,19175,36,59,11,30-07-2022,City (E),11,Shimla-9,,,,,
9081,19488,36,59,11,05-08-2022,City (E),11,Shimla-9,,,,,
9082,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9086,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9087,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9089,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9090,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9091,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9092,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9093,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9096,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9098,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9163,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9168,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9170,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9171,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9173,19512,36,26,2,11-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9174,19601,36,17,9,14-08-2022,Pooh,9,Reckong Peo ,Kinnaur,,,,
9175,19469,36,3,11,11-08-2022,Sunni  Division,11,Shimla-9,,,,,
9176,19602,36,17,9,15-08-2022,Pooh,9,Reckong Peo ,Kinnaur,,,,
9177,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9180,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9181,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9184,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9185,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9188,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9191,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9195,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9198,19512,36,29,2,11-08-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9272,19470,36,3,11,11-08-2022,Sunni  Division,11,Shimla-9,,,,,
9300,19470,36,3,11,11-08-2022,Sunni  Division,11,Shimla-9,,,,,
9301,19469,36,3,11,11-08-2022,Sunni  Division,11,Shimla-9,,,,,
9302,19469,36,3,11,11-08-2022,Sunni  Division,11,Shimla-9,,,,,
9304,19512,36,27,2,11-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9305,19512,36,27,2,11-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9306,19512,36,27,2,11-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9307,19512,36,27,2,11-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9308,19512,36,27,2,11-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9309,19512,36,27,2,11-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9310,19703,36,32,1,19-08-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
9311,19703,36,34,1,19-08-2022,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
9312,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9313,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9314,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9315,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9316,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9317,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9318,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9319,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9320,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9321,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9322,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9323,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9324,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9325,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9326,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9327,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9328,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9329,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9330,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9331,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9332,19710,1041,57,14,31-07-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9333,19703,36,1028,1,19-08-2022,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
9336,19703,36,33,1,19-08-2022,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
9341,19703,36,31,1,19-08-2022,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
9345,19704,36,3,11,16-08-2022,Sunni  Division,11,Shimla-9,,,,,
9350,19702,36,4,11,20-08-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
9353,19737,1041,24,3,20-08-2022,EE Jaswan Pragpur,3,Dharmshala,,Bhattiyat,BHATTIYAT,02-023-00001,
9364,19702,36,1,11,20-08-2022,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
9365,19702,36,1,11,20-08-2022,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
9366,19737,1041,23,3,20-08-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
9371,19737,1041,23,3,20-08-2022,EE Nagrota,3,Dharmshala,Kangra,Nurpur,NURPUR,02-024-02127,
9498,19770,36,25,2,19-08-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9500,19770,36,25,2,19-08-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9501,19770,36,25,2,19-08-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9502,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9503,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9504,19770,36,25,2,19-08-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9505,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9506,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9507,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9508,19770,36,25,2,19-08-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9509,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9510,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9511,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9512,19771,36,26,2,20-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9514,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9515,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9516,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9517,19771,36,26,2,20-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9518,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9520,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9521,19771,36,26,2,20-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9523,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9529,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9530,19771,36,26,2,20-08-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9531,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9534,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9536,19424,1,5,10,07-08-2022,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
9538,19424,1,6,10,07-08-2022,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
9539,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9540,19472,1,5,10,11-08-2022,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
9542,19472,1,6,10,11-08-2022,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
9543,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9544,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9546,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9547,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9550,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9551,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9552,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9554,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9557,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9558,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9559,19737,1041,20,3,20-08-2022,Palampur,3,Dharmshala,Kangra,Palampur,PALAMPUR,02-024-02128,
9560,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9562,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9566,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9569,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9572,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9576,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9579,19771,36,27,2,20-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9647,19870,36,28,2,15-08-2022,Phina Singh Project,2,Nurpur,,,,,
9648,19870,36,28,2,15-08-2022,Phina Singh Project,2,Nurpur,,,,,
9649,19870,36,28,2,15-08-2022,Phina Singh Project,2,Nurpur,,,,,
9650,19870,36,28,2,15-08-2022,Phina Singh Project,2,Nurpur,,,,,
9652,19771,36,28,2,20-08-2022,Phina Singh Project,2,Nurpur,,,,,
9653,19771,36,28,2,20-08-2022,Phina Singh Project,2,Nurpur,,,,,
9676,19888,1,43,8,11-08-2022,Keylong,8,Kullu,Lahaul And Spiti,Spiti,SPITI,02-025-02401,
9742,20087,36,32,1,24-08-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
9744,20090,36,27,2,25-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9745,20090,36,27,2,25-08-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9748,19254,36,26,2,31-07-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9749,19253,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9750,19253,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9751,19253,36,29,2,31-07-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9752,19253,36,26,2,31-07-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9753,19253,36,26,2,31-07-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9754,19253,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9755,19254,36,27,2,31-07-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9756,19254,36,25,2,31-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9757,19254,36,25,2,31-07-2022,Nurpur,2,Nurpur,Kangra,Nurpur,NURPUR,02-024-02127,
9758,19208,36,59,11,30-07-2022,City (E),11,Shimla-9,,,,,
9760,19469,36,59,11,11-08-2022,City (E),11,Shimla-9,,,,,
9762,19208,36,59,11,30-07-2022,City (E),11,Shimla-9,,,,,
9771,19704,36,3,11,16-08-2022,Sunni  Division,11,Shimla-9,,,,,
9774,19704,36,3,11,16-08-2022,Sunni  Division,11,Shimla-9,,,,,
9782,20302,36,32,1,29-08-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
9799,19702,36,1,11,20-08-2022,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
9803,20317,1041,57,14,23-08-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9804,20317,1041,57,14,23-08-2022,FC Div. Gagret,14,SRFMP Una,,Amb,AMB,02-029-00065,
9809,20387,36,30,2,02-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9810,20387,36,30,2,02-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9822,20387,36,29,2,02-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9823,20387,36,29,2,02-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9824,20387,36,29,2,02-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9827,20387,36,29,2,02-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9828,20387,36,29,2,02-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9832,20429,36,4,11,02-09-2022,Matiana Division,11,Shimla-9,,Naina Devi,NAINA DEVI,02-030-02109,
9856,20446,36,32,1,04-09-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
9859,20449,1,5,10,03-09-2022,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
9860,20449,1,6,10,03-09-2022,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
9864,20198,43,16,9,27-07-2022,Kaza,9,Reckong Peo ,Sirmaur,Dadahu,DADAHU,02-032-00048,
9865,20473,43,16,9,23-08-2022,Kaza,9,Reckong Peo ,Sirmaur,Dadahu,DADAHU,02-032-00048,
9872,20540,36,27,2,05-09-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
9873,20541,36,30,2,12-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9874,20541,36,30,2,12-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9875,20541,36,30,2,12-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9876,20541,36,29,2,12-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9877,20541,36,29,2,12-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9878,20541,36,29,2,12-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9879,20541,36,29,2,12-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9880,20541,36,29,2,12-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9881,20541,36,26,2,12-09-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9882,20541,36,26,2,12-09-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9883,20541,36,26,2,12-09-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9884,20541,36,26,2,12-09-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9885,20541,36,26,2,12-09-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9888,20541,36,26,2,12-09-2022,Indora,2,Nurpur,Kangra,Indora,INDORA,02-024-02118,
9908,20676,36,30,2,21-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9909,20429,36,1,11,02-09-2022,Div. No-I Shimla-9,11,Shimla-9,,Nerwa,NERUA,02-033-00042,
9911,20676,36,30,2,21-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9914,20676,36,30,2,21-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9916,20676,36,30,2,21-09-2022,S/terrace,2,Nurpur,,Darlaghat,SARKAGHAT,02-027-00031,
9920,20676,36,29,2,21-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9923,20676,36,29,2,21-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9929,20676,36,29,2,21-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9930,20676,36,29,2,21-09-2022,Fatehpur,2,Nurpur,Chamba,Chamba,CHAMBA,02-023-00003,
9931,20676,36,27,2,21-09-2022,Jawali,2,Nurpur,Mandi,Baldwara,BALDWARA,02-027-00019,
10033,20712,1,5,10,21-09-2022,Rohru ,10,Rohroo,Shimla,Rohru,ROHRU,02-033-00044,
10035,20711,1,6,10,21-09-2022,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
10046,20724,36,28,2,23-09-2022,Phina Singh Project,2,Nurpur,,,,,
10065,20747,36,31,1,25-09-2022,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
10066,20747,36,32,1,25-09-2022,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
10068,20747,36,33,1,25-09-2022,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
10070,20747,36,34,1,25-09-2022,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
10075,20747,36,1028,1,25-09-2022,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
10267,20917,1,6,10,10-10-2022,Jubbal,10,Rohroo,Shimla,Jubbal,JUBBAL,02-033-00037,
10298,22386,36,31,1,25-01-2023,Chamba,1,Chamba,Chamba,Chamba,CHAMBA,02-023-00003,
10299,22386,36,32,1,25-01-2023,Dalhousie,1,Chamba,Chamba,Dalhousie,DALHOUSIE,02-023-00005,
10300,22386,36,33,1,25-01-2023,Salooni,1,Chamba,Mandi,Sandhol,SANDHOL,02-027-00030,
10301,22386,36,34,1,25-01-2023,Tissa at Bhanjraru,1,Chamba,,Churah,CHAURAH,02-023-00004,
10302,22386,36,1028,1,25-01-2023,Bharmour,1,Chamba,Chamba,Bharmour,DHARAMPUR,02-027-00023,BHARARI
10303,22386,36,73,1,25-01-2023,Pangi,1,Chamba,Solan,Ramshahr,RAMSHAHR,02-031-00063,
