pwd_loss_id,disaster_id,department_id,length_affected_km,roads_closed,length_pukka_mdr,length_pukka_vr,length_kuccha_mdr,length_kuccha_vr,jcb_deployed_department,jcb_deployed_hired,dosers_deployed,tipper_deployed,status,entry_by,entry_date,ip_addr,RecordStatus,roadopeningdate1,roadopeningdate2,roadopeningdate3,roadopens1,roadopens2,roadopens3,length_pukka_sh,length_kuccha_sh,pwd_bridge,pwd_culvert,circle_id,division_id,updated_by,incidentdate,CId,circle,division_name,district_best,district_alternative,subdistrict_best,subdistrict_alternative,tehsil_best,object_id,tehsil_alt,tehsil_alt_object_id
67,3011,38,3.5,14,0.0,3.4,0.0,0.1,3,10,0,0,Active,2111,2020-08-03 14:29:43.713,10.26.35.87,1,2020-07-21 00:00:00.000,2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,5,9.0,0,0.0,0.0,0,0,1013,1017,,18-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
68,3012,38,1.0,3,0.0,1.0,0.0,0.0,1,2,0,0,Active,2111,2020-08-03 14:33:30.210,10.26.35.87,1,2020-07-20 00:00:00.000,2020-07-20 00:00:00.000,2020-07-20 00:00:00.000,3,0.0,0,0.0,0.0,0,0,1013,1017,,19-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
69,3013,38,2.5,7,0.0,2.5,0.0,0.0,1,3,0,0,Active,2111,2020-08-03 15:15:16.083,59.89.10.94,1,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,7,0.0,0,0.0,0.0,0,0,1013,1017,,20-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
70,3030,43,2.0,6,0.0,2.0,0.0,0.0,0,4,0,0,Active,2115,2020-08-03 15:18:47.847,59.89.10.94,0,2020-07-20 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2,4.0,0,0.0,0.0,0,0,1013,1017,,21-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
71,3020,38,4.0,14,0.0,4.0,0.0,0.0,3,10,0,0,Active,2111,2020-08-03 15:22:25.373,59.89.10.94,1,2020-07-21 00:00:00.000,2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,6,8.0,0,0.0,0.0,0,0,1013,1017,,22-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
72,3021,38,2.0,9,0.0,2.0,0.0,0.0,0,4,0,0,Active,2111,2020-08-03 15:24:28.903,59.89.10.94,1,2020-07-22 00:00:00.000,2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,1,8.0,0,0.0,0.0,0,0,1013,1017,,23-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
73,3022,38,2.5,9,0.0,2.5,0.0,0.0,0,1,0,0,Active,2111,2020-08-03 15:27:15.533,59.89.10.94,1,2020-07-23 00:00:00.000,2020-07-25 00:00:00.000,2020-07-25 00:00:00.000,4,5.0,0,0.0,0.0,0,0,1013,1017,,24-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
74,3025,38,0.5,9,0.0,0.5,0.0,0.0,1,2,0,0,Active,2111,2020-08-03 15:34:13.733,59.89.10.94,1,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,9,0.0,0,0.0,0.0,0,0,1013,1017,,27-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
75,3026,38,0.5,2,0.0,0.5,0.0,0.0,0,1,0,0,Active,2111,2020-08-03 15:36:41.310,59.89.10.94,1,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,2,0.0,2,0.0,0.0,0,0,1013,1017,,29-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
76,3028,38,0.3,4,0.0,0.3,0.0,0.0,1,2,0,0,Active,2111,2020-08-03 15:38:56.370,59.89.10.94,1,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,0,0.0,4,0.0,0.0,0,0,1013,1017,,31-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
77,3030,38,1.5,6,0.0,1.5,0.0,0.0,0,4,0,0,Active,2111,2020-08-03 15:52:50.120,59.89.13.157,1,2020-07-20 00:00:00.000,2020-07-21 00:00:00.000,2020-07-21 00:00:00.000,2,4.0,0,0.0,0.0,0,0,1013,1017,,21-07-2020,1013.0,6th CIRCLE KULLU,Banjar,Chamba,,Saluni,,SALUNI,02-023-00007,,
78,3067,38,10.0,1,0.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-08-04 13:01:23.510,164.100.138.237,1,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,1,1.0,1,0.0,0.0,0,0,1007,12,,31-07-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
79,3079,38,243.0,19,0.0,70.0,0.0,100.0,0,0,0,0,Active,2175,2020-08-04 16:03:10.900,164.100.138.237,1,2020-08-04 00:00:00.000,2020-08-04 00:00:00.000,2020-08-04 00:00:00.000,19,19.0,19,30.0,43.0,0,0,1007,1003,,03-08-2020,1007.0,"3RD CIRCLE, SOLAN",Kasauli   ,Solan,,Kasauli,,KASAULI,02-031-00060,,
80,3139,38,20.0,11,2.0,10.0,1.0,7.0,0,0,0,0,Active,2175,2020-08-06 12:47:15.127,164.100.138.237,1,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,11,11.0,11,0.0,0.0,0,0,1007,13,,05-08-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
81,3139,38,92.0,17,0.0,0.0,0.0,40.0,0,0,0,0,Active,2175,2020-08-06 13:03:46.837,164.100.138.237,1,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,17,17.0,17,30.0,22.0,0,0,1007,12,,05-08-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
82,3139,38,112.0,14,0.0,0.0,0.0,2.0,0,0,0,0,Active,2175,2020-08-06 13:11:10.600,164.100.138.237,1,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,14,14.0,14,60.0,50.0,0,0,1007,1003,,05-08-2020,1007.0,"3RD CIRCLE, SOLAN",Kasauli   ,Solan,,Kasauli,,KASAULI,02-031-00060,,
83,2930,38,135.0,23,20.0,80.0,0.0,35.0,0,7,0,5,Active,2143,2020-08-06 15:13:24.370,59.89.165.49,1,2020-07-30 00:00:00.000,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,23,0.0,0,0.0,0.0,0,0,1012,76,,30-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
84,4139,38,2.0,2,0.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-08-06 15:19:07.793,164.100.138.237,1,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,2,2.0,0,2.0,0.0,0,0,1007,13,,06-08-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
85,4139,38,212.0,20,0.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-08-06 15:24:40.880,164.100.138.237,1,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,15,3.0,2,70.0,142.0,0,0,1007,1003,,06-08-2020,1007.0,"3RD CIRCLE, SOLAN",Kasauli   ,Solan,,Kasauli,,KASAULI,02-031-00060,,
86,4140,38,43.0,0,0.0,0.2,0.0,0.0,0,1,0,0,Active,2159,2020-08-06 15:46:41.727,59.95.209.22,1,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1010,66,,06-08-2020,1010.0,12TH CIRCLE  NAHAN,Rajgarh,Sirmaur,,Rajgarh,,RAJGARH,02-032-00053,,
87,2973,38,110.0,23,20.0,40.0,0.0,50.0,0,7,0,4,Active,2143,2020-08-06 16:24:11.710,59.89.165.49,1,2020-07-31 00:00:00.000,2020-08-01 00:00:00.000,2020-08-01 00:00:00.000,23,0.0,0,0.0,0.0,0,0,1012,76,,31-07-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
88,2646,38,140.0,17,77.0,20.0,29.0,14.0,3,6,0,0,Active,2143,2020-08-07 12:28:27.870,117.204.240.224,1,2020-06-06 00:00:00.000,2020-06-07 00:00:00.000,2020-06-07 00:00:00.000,1,10.0,6,0.0,0.0,0,0,1012,39,,06-06-2020,1012.0,Ist CIRCLE-Mandi ,Seraj,Solan,,Darlaghat,,SARKAGHAT,02-027-00031,,
89,4174,38,130.0,19,90.0,0.0,40.0,0.0,3,1,2,1,Active,2175,2020-08-08 12:14:27.360,169.149.225.0,1,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,19,19.0,19,0.0,0.0,0,0,1007,13,,07-08-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
90,4174,38,183.0,26,120.0,0.0,40.0,0.0,0,0,0,0,Active,2175,2020-08-08 12:56:40.230,169.149.225.0,1,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,20,6.0,0,10.0,13.0,0,0,1007,1003,,07-08-2020,1007.0,"3RD CIRCLE, SOLAN",Kasauli   ,Solan,,Kasauli,,KASAULI,02-031-00060,,
91,4174,38,33.0,4,33.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-08-08 13:05:09.493,169.149.225.0,1,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,2020-08-07 00:00:00.000,2,2.0,0,0.0,0.0,0,0,1007,12,,07-08-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
92,2714,38,60.0,6,60.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-08-09 16:36:30.220,164.100.138.237,1,2020-08-08 00:00:00.000,2020-08-08 00:00:00.000,2020-08-08 00:00:00.000,3,3.0,0,0.0,0.0,0,0,1007,11,,08-07-2020,1007.0,"3RD CIRCLE, SOLAN",Solan ,Solan,,Solan,,SOLAN,02-031-00064,,
93,2714,38,179.0,15,130.0,49.0,0.0,0.0,0,0,0,0,Active,2175,2020-08-09 16:48:44.450,164.100.138.237,1,2020-08-08 00:00:00.000,2020-08-08 00:00:00.000,2020-08-08 00:00:00.000,7,4.0,4,0.0,0.0,0,0,1007,1003,,08-07-2020,1007.0,"3RD CIRCLE, SOLAN",Kasauli   ,Solan,,Kasauli,,KASAULI,02-031-00060,,
94,4146,38,130.0,23,20.0,40.0,0.0,60.0,0,7,0,5,Active,2143,2020-08-10 12:03:20.120,59.92.135.110,1,2020-08-04 00:00:00.000,2020-08-04 00:00:00.000,2020-08-04 00:00:00.000,2020,23.0,23,10.0,0.0,3,0,1012,76,,04-08-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
95,3137,38,105.0,16,20.0,50.0,0.0,35.0,0,5,0,4,Active,2143,2020-08-10 12:09:10.447,59.92.135.110,1,2020-08-05 00:00:00.000,2020-08-04 00:00:00.000,2020-08-05 00:00:00.000,16,16.0,16,0.0,0.0,0,0,1012,76,,05-08-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
96,4147,38,70.0,12,15.0,30.0,0.0,25.0,0,5,0,3,Active,2143,2020-08-10 12:13:20.103,59.92.135.110,1,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,2020-08-06 00:00:00.000,12,12.0,12,0.0,0.0,0,0,1012,76,,06-08-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
97,4239,38,0.25,1,0.0,0.25,0.0,0.0,1,2,0,0,Active,2127,2020-08-10 14:21:50.873,59.89.115.145,1,2020-08-09 00:00:00.000,2020-08-09 00:00:00.000,2020-08-09 00:00:00.000,1,1.0,1,0.0,0.0,0,0,1013,1015,,08-08-2020,1013.0,6th CIRCLE KULLU,C.V.Udaipur,Lahaul And Spiti,Lahaul And Spiti,Udaipur,Udaipur,HAMIRPUR,02-028-02858,DERA GOPIPUR,02-024-02113
98,4242,38,0.1,1,0.1,0.0,0.0,0.0,1,0,0,0,Active,2175,2020-08-10 14:36:57.537,164.100.138.237,1,2020-08-10 00:00:00.000,2020-08-10 00:00:00.000,2020-08-10 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1007,12,,10-08-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
99,4242,38,120.0,8,120.0,0.0,0.0,0.0,0,0,0,0,Active,2175,2020-08-10 14:38:50.060,164.100.138.237,1,2020-08-10 00:00:00.000,2020-08-10 00:00:00.000,2020-08-10 00:00:00.000,4,4.0,0,0.0,0.0,0,0,1007,1003,,10-08-2020,1007.0,"3RD CIRCLE, SOLAN",Kasauli   ,Solan,,Kasauli,,KASAULI,02-031-00060,,
100,4180,38,30.03,2,0.0,0.62,0.0,0.0,0,1,0,0,Active,2159,2020-08-10 15:43:24.240,164.100.138.237,1,2020-08-10 00:00:00.000,2020-08-11 00:00:00.000,2020-08-12 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1010,10,,10-08-2020,1010.0,12TH CIRCLE  NAHAN,EE Shillai,Sirmaur,,Shalai,,SHALAI,02-032-00056,,
101,4180,38,40.8,2,0.3,0.4,0.0,0.0,1,2,0,0,Active,2159,2020-08-10 15:52:15.420,164.100.138.237,1,2020-08-10 00:00:00.000,2020-08-11 00:00:00.000,2020-08-12 00:00:00.000,2,0.0,0,0.0,0.0,0,0,1010,8,,10-08-2020,1010.0,12TH CIRCLE  NAHAN,Paonta ,Mandi,Solan,Sarkaghat,,SARKAGHAT,02-027-00031,,
102,2962,38,87.0,0,16.0,25.0,10.0,20.0,3,2,0,1,Active,2191,2020-08-10 20:14:00.680,117.220.52.134,1,2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,0,0.0,0,10.0,6.0,0,0,1016,1021,,29-07-2020,1016.0,15TH CIRCLE UNA,Bharwain,Chamba,,Bhattiyat,,BHATTIYAT,02-023-00001,,
103,4276,38,80.0,4,50.0,30.0,0.0,0.0,0,0,0,0,Active,2175,2020-08-11 14:31:06.250,164.100.138.237,1,2020-08-11 00:00:00.000,2020-08-11 00:00:00.000,2020-08-11 00:00:00.000,2,2.0,0,0.0,0.0,0,0,1007,1003,,11-08-2020,1007.0,"3RD CIRCLE, SOLAN",Kasauli   ,Solan,,Kasauli,,KASAULI,02-031-00060,,
104,4230,38,90.0,12,20.0,45.0,0.0,25.0,0,6,2,2,Active,2143,2020-08-13 10:58:25.240,117.220.152.181,1,2020-08-10 00:00:00.000,2020-08-10 00:00:00.000,2020-08-10 00:00:00.000,12,12.0,12,0.0,0.0,0,0,1012,76,,10-08-2020,1012.0,Ist CIRCLE-Mandi ,Gohar,Mandi,,Chachyot,,CHACHYOT,02-027-00022,,
105,4303,1041,23.2,3,13.2,0.0,0.0,10.0,2,2,0,0,Active,6369,2020-08-13 14:55:59.767,59.89.12.199,1,2020-07-27 00:00:00.000,2020-07-28 00:00:00.000,2020-08-28 00:00:00.000,3,0.0,0,0.0,0.0,0,0,1014,1018,,27-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
106,4304,1041,17.5,9,7.0,5.0,0.0,5.5,2,2,0,0,Active,6369,2020-08-13 14:58:36.130,59.89.12.199,1,2020-07-28 00:00:00.000,2020-07-29 00:00:00.000,2020-07-29 00:00:00.000,9,0.0,0,0.0,0.0,0,0,1014,1018,,28-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
107,4305,1041,121.5,20,38.0,40.0,0.0,43.5,2,2,0,0,Active,6369,2020-08-13 15:09:05.260,59.89.12.199,1,2020-07-29 00:00:00.000,2020-07-30 00:00:00.000,2020-07-30 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1014,1018,,29-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
108,4306,1041,61.0,12,34.0,15.0,0.0,12.0,2,2,0,0,Active,6369,2020-08-13 15:13:25.893,59.89.12.199,1,2020-07-30 00:00:00.000,2020-07-31 00:00:00.000,2020-07-31 00:00:00.000,12,0.0,0,0.0,0.0,0,0,1014,1018,,30-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
109,4307,1041,23.0,4,19.0,1.0,0.0,3.0,2,2,0,0,Active,6369,2020-08-13 15:15:56.023,59.89.12.199,1,2020-07-31 00:00:00.000,2020-08-01 00:00:00.000,2020-08-01 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1014,1018,,31-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
110,4308,1041,75.0,6,55.0,10.0,0.0,10.0,2,2,0,0,Active,6369,2020-08-13 15:18:02.247,59.89.12.199,1,2020-08-03 00:00:00.000,2020-08-04 00:00:00.000,2020-08-04 00:00:00.000,6,0.0,0,0.0,0.0,0,0,1014,1018,,03-08-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
111,4309,1041,40.0,4,30.0,6.0,0.0,4.0,2,2,0,0,Active,6369,2020-08-13 15:20:02.080,59.89.12.199,1,2020-08-07 00:00:00.000,2020-08-08 00:00:00.000,2020-08-08 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1014,1018,,07-08-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
112,4310,1041,110.0,15,14.0,70.0,0.0,26.0,2,2,0,0,Active,6369,2020-08-13 15:24:35.713,59.89.12.199,1,2020-08-10 00:00:00.000,2020-08-16 00:00:00.000,2020-08-16 00:00:00.000,15,0.0,0,0.0,0.0,0,0,1014,1018,,10-08-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
113,4311,1041,43.0,8,2.0,20.0,0.0,21.0,2,2,0,0,Active,6369,2020-08-13 15:27:45.590,59.89.12.199,1,2020-08-11 00:00:00.000,2020-08-12 00:00:00.000,2020-08-12 00:00:00.000,8,0.0,0,0.0,0.0,0,0,1014,1018,,11-08-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
114,17588,1041,8.2,14,2.0,6.0,0.0,5.2,0,4,0,0,Deleted,6369,2020-08-13 15:33:54.977,117.215.254.19,1,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,1900-01-01 00:00:00.000,14,0.0,0,0.0,0.0,0,0,1014,1018,,05-07-2022,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
115,2833,1041,90.0,19,14.0,30.0,0.0,46.0,2,2,0,0,Active,6369,2020-08-13 15:55:45.463,59.92.135.24,1,2020-07-22 00:00:00.000,2020-07-23 00:00:00.000,2020-07-23 00:00:00.000,19,0.0,0,0.0,0.0,0,0,1014,1018,,22-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
116,4313,38,103.585,1,0.0,103.585,0.0,0.0,3,2,1,2,Active,2175,2020-08-13 16:50:49.813,117.253.133.37,1,2020-08-13 00:00:00.000,2020-08-14 00:00:00.000,2020-08-15 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1007,13,,13-08-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
117,4313,38,29.69,10,0.01,29.68,0.0,0.0,1,14,0,0,Active,2175,2020-08-13 16:55:24.203,117.253.133.37,1,2020-08-13 00:00:00.000,2020-08-14 00:00:00.000,2020-08-15 00:00:00.000,5,1.0,4,0.0,0.0,0,0,1007,12,,13-08-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
118,4331,1041,115.0,18,40.0,35.0,0.0,40.0,2,2,2,0,Active,6369,2020-08-14 10:27:57.210,59.92.135.24,1,2020-07-09 00:00:00.000,2020-07-10 00:00:00.000,2020-07-10 00:00:00.000,18,0.0,0,0.0,0.0,0,0,1014,1018,,09-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
119,2699,1041,95.0,7,40.0,12.0,0.0,30.0,2,2,2,0,Active,6369,2020-08-14 10:42:44.920,59.92.135.24,1,2020-07-10 00:00:00.000,2020-07-11 00:00:00.000,2020-07-11 00:00:00.000,7,0.0,0,13.0,0.0,0,0,1014,1018,,10-07-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
120,4320,38,3.5,14,0.0,1.5,0.0,2.5,1,4,0,1,Active,2143,2020-08-14 10:51:27.040,59.89.167.184,1,2020-08-14 00:00:00.000,2020-08-14 00:00:00.000,2020-08-14 00:00:00.000,14,0.0,0,0.0,0.0,0,0,1012,1013,,13-08-2020,1012.0,Ist CIRCLE-Mandi ,Karsog ,Mandi,,Karsog,,KARSOG,02-027-00025,,
121,4348,1041,45.0,7,27.0,7.0,0.0,11.0,2,2,0,0,Active,6369,2020-08-14 11:37:18.380,169.149.208.84,1,2020-08-14 00:00:00.000,2020-08-15 00:00:00.000,2020-08-15 00:00:00.000,7,0.0,0,0.0,0.0,0,0,1014,1018,,14-08-2020,1014.0,JOGINDERNAGAR CIRCLE,Jogindernagar,Mandi,,Jogindarnagar,,JOGINDAR NAGAR,02-027-00024,,
122,4378,38,8.0,0,2.0,4.0,0.0,0.0,3,2,0,3,Active,2175,2020-08-14 14:48:21.217,117.253.132.50,1,2020-08-14 00:00:00.000,2020-08-15 00:00:00.000,2020-08-16 00:00:00.000,0,0.0,0,2.0,0.0,0,0,1007,11,,14-08-2020,1007.0,"3RD CIRCLE, SOLAN",Solan ,Solan,,Solan,,SOLAN,02-031-00064,,
123,4378,38,29.0,1,0.0,29.0,0.0,0.0,3,0,0,3,Active,2175,2020-08-14 14:55:29.523,117.253.132.50,1,2020-08-14 00:00:00.000,2020-08-15 00:00:00.000,2020-08-16 00:00:00.000,0,0.0,1,0.0,0.0,0,0,1007,1003,,14-08-2020,1007.0,"3RD CIRCLE, SOLAN",Kasauli   ,Solan,,Kasauli,,KASAULI,02-031-00060,,
124,4378,38,59.77,1,0.0,59.77,0.0,0.0,3,2,1,2,Active,2175,2020-08-14 14:57:41.053,117.253.132.50,1,2020-08-14 00:00:00.000,2020-08-15 00:00:00.000,2020-08-16 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1007,13,,14-08-2020,1007.0,"3RD CIRCLE, SOLAN",Arki,Solan,,Arki,,ARKI,02-031-00057,,
125,4301,38,111.545,0,38.345,73.2,0.0,0.0,1,4,4,4,Active,2111,2020-08-15 12:48:24.000,59.96.64.131,1,2020-08-11 00:00:00.000,2020-08-11 00:00:00.000,2020-08-11 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1013,79,,11-08-2020,1013.0,6th CIRCLE KULLU,Manali,Kullu,,Manali,,MANALI,02-026-00015,,
126,4392,38,4.5,12,0.0,2.5,0.0,2.0,2,4,0,1,Active,2143,2020-08-17 11:19:26.907,117.212.98.59,1,2020-08-14 00:00:00.000,2020-08-14 00:00:00.000,2020-08-15 00:00:00.000,12,0.0,0,0.0,0.0,0,0,1012,1013,,14-08-2020,1012.0,Ist CIRCLE-Mandi ,Karsog ,Mandi,,Karsog,,KARSOG,02-027-00025,,
127,4435,38,8.0,9,0.8,7.2,0.0,0.0,12,10,2,3,Active,2175,2020-08-17 12:51:05.087,117.220.18.150,1,2020-08-16 00:00:00.000,2020-08-17 00:00:00.000,2020-08-18 00:00:00.000,4,0.0,1,0.0,0.0,0,0,1007,12,,16-08-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
128,4441,38,19.6,3,0.0,19.6,0.0,0.0,12,10,2,11,Active,2175,2020-08-17 12:55:57.137,117.220.16.219,1,2020-08-17 00:00:00.000,2020-08-18 00:00:00.000,2020-08-19 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1007,12,,17-08-2020,1007.0,"3RD CIRCLE, SOLAN",Nalagarh ,Solan,,Nalagarh,,NALAGARH,02-031-00062,,
129,4470,38,13.45,1,0.0,0.1,0.0,0.0,1,0,0,0,Active,2159,2020-08-17 19:51:53.313,59.95.214.247,1,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,1,0.0,0,0.0,0.0,0,0,1010,1008,,27-07-2020,1010.0,12TH CIRCLE  NAHAN,Sangrah ,Sirmaur,,Renuka,,RENUKA,02-032-00055,,
130,4470,38,40.015,4,0.0,2.0,0.6,1.5,1,0,0,0,Active,2159,2020-08-17 19:59:19.143,59.95.214.247,1,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,4,0.0,0,0.0,0.0,0,0,1010,10,,27-07-2020,1010.0,12TH CIRCLE  NAHAN,EE Shillai,Sirmaur,,Shalai,,SHALAI,02-032-00056,,
131,4470,38,4.75,0,0.0,0.0,0.0,0.0,0,3,0,0,Active,2159,2020-08-17 20:12:12.620,59.95.214.247,1,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,2020-07-27 00:00:00.000,0,0.0,0,0.0,0.0,0,0,1010,7,,27-07-2020,1010.0,12TH CIRCLE  NAHAN,Nahan,Kangra,,Rakkar,,RAKKAR,02-024-02129,,
132,2907,38,15.0,31,2.0,4.0,1.0,8.0,2,6,0,0,Active,2143,2020-08-18 11:18:24.020,49.36.189.159,1,2020-07-08 00:00:00.000,2020-07-09 00:00:00.000,2020-07-09 00:00:00.000,31,0.0,0,0.0,0.0,0,0,1012,1012,,08-07-2020,1012.0,Ist CIRCLE-Mandi ,Mandi-II,Mandi,Mandi,Nihri,Karsog,NIHRI,02-027-00028,,
